Headline,Datetime,Sentiment,Score
"מטח רביעי מהלילה לעמק יזרעאל; בן 17 נהרג בתאונה, כנראה בזמן אזעקה לפנות בוקר",2024-09-22T03:31:24,neutral,0.6437302827835083
אזעקות בשורת יישובים בעמק יזרעאל ובאזור עכו,2024-09-22T03:30:46,negative,0.41923418641090393
אזעקות בקריות ובגליל המערבי,2024-09-22T03:28:33,negative,0.41923418641090393
אזעקות במרכז הגליל,2024-09-22T03:25:32,negative,0.41923418641090393
בטירת כרמל ובקריית אתא עדכנו את התושבים: לא יתקיימו היום לימודים,2024-09-22T03:18:22,neutral,0.6714268922805786
נער נהרג וצעיר נפצע בינוני-קשה כשרכבם התנגש בגדר בעמק יזרעאל,2024-09-22T03:14:59,negative,0.9535043239593506
פיקוד העורף עדכן את ההנחיות: מחיפה צפונה - אין לימודים,2024-09-22T02:56:45,negative,0.831710934638977
"הירי לצפון: פגיעה ישירה ברפת בעמק יזרעאל, מתו כמה פרות ונגרם נזק",2024-09-22T02:48:53,positive,0.4887312054634094
"כ-15 רקטות חצו מלבנון במטח שנורה ב-4:48, מרביתן יורטו",2024-09-22T02:34:33,negative,0.5524581074714661
בתום הערכת מצב: במגדל העמק הוחלט כי לא יתקיימו היום לימודים,2024-09-22T02:28:32,neutral,0.6714268922805786
אזעקות בגליל התחתון ובעמק יזרעאל,2024-09-22T02:11:37,negative,0.41923418641090393
"מד""א: לא התקבלו דיווחים על נפילות או נפגעים",2024-09-22T02:06:22,neutral,0.6437302827835083
אזעקות ביקנעם ועמק יזרעאל,2024-09-22T01:49:26,negative,0.41923418641090393
"צה""ל: יורט כלי טיס שחצה מעיראק לדרום הגולן, האזעקות בדוב""ב - שווא",2024-09-22T01:44:27,negative,0.9603200554847717
"נער נפצע בתאונת דרכים בגליל התחתון, מצבו קשה",2024-09-22T01:42:13,negative,0.9535043239593506
"ארה""ב, אוסטרליה, הודו ויפן ""הביעו דאגה"" מהמתחים בים סין הדרומי",2024-09-22T01:09:00,negative,0.41923418641090393
"דיווח: כוחות צה""ל סגרו את משרדי ערוץ אל-ג'זירה ברמאללה",2024-09-22T01:07:45,positive,0.5215301513671875
אזעקות בדרום הגולן,2024-09-22T00:57:44,negative,0.41923418641090393
אזעקה נוספת בגליל העליון,2024-09-22T00:48:08,negative,0.41923418641090393
אזעקה בגליל העליון,2024-09-22T00:38:07,negative,0.41923418641090393
"עמק יזרעאל: נפילה אחת בתחום המועצה, צוותי כיבוי פועלים באזור. אין נפגעים",2024-09-21T23:17:27,positive,0.5597041249275208
חיזבאללה: ירינו עשרות טילים לעבר בסיס רמת דוד. דיווח: תקיפות בדרום לבנון,2024-09-21T23:15:11,neutral,0.6368716359138489
"המטח לצפון: גבר נפצע כנראה מרסיס מיירט, מצבו קל מאוד",2024-09-21T23:01:53,positive,0.4887312054634094
"נפילות בעמק יזרעאל, אין נפגעים",2024-09-21T22:46:59,negative,0.9535043239593506
"המטח לצפון: כ-10 שיגורים חצו מלבנון לשטח ישראל, מרביתם יורטו",2024-09-21T22:39:28,positive,0.4887312054634094
"מד""א: עד כה לא התקבלו דיווחים על נפילות או נפגעים, פרט לאחד שבבדיקה",2024-09-21T22:34:19,neutral,0.6437302827835083
"דובר צה""ל: התרעות הופעלו בצפון הארץ - הפרטים בבדיקה",2024-09-21T22:16:50,positive,0.5215301513671875
"אזעקות רבות בעפולה, יקנעם ונצרת",2024-09-21T22:11:57,negative,0.41923418641090393
אזעקות בצפון הארץ,2024-09-21T22:11:25,negative,0.41923418641090393
בעקבות המצב הביטחוני: הלימודים בקצרין יתקיימו באופן מקוון,2024-09-21T22:09:29,neutral,0.6714268922805786
ארגנטינה: רעידת אדמה בעוצמה 6 הכתה במערב המדינה,2024-09-21T22:01:00,negative,0.41923418641090393
"הקבינט המדיני-ביטחוני יתכנס ב-17:30 בקריה בת""א",2024-09-21T21:54:57,positive,0.4887312054634094
בוטל יום הגיוס והצו הראשון בחיפה ובטבריה,2024-09-21T21:48:55,neutral,0.6714268922805786
"צה""ל: כ-290 מטרות טרור הותקפו בדרום לבנון בשעות האחרונות",2024-09-21T21:41:00,negative,0.9603200554847717
ירושלים: נער וצעיר ממזרח העיר נפצעו קשה וקל בתאונת דרכים בין רכב לאופנוע,2024-09-21T21:37:32,neutral,0.5934463739395142
דיווחים: לפחות הרוג אחד ו-20 פצועים מפיצוץ במכרה פחם במזרח איראן,2024-09-21T21:30:37,positive,0.5215301513671875
הוארכה סגירת המרחב האווירי מחדרה צפונה,2024-09-21T20:26:37,positive,0.4887312054634094
"הרמטכ""ל לשעבר דן חלוץ נשכב על הכביש בהפגנה בקיסריה - ופונה בכוח",2024-09-21T19:56:21,positive,0.4887312054634094
חיזבאללה הודיע על ההרוג ה-500 משורותיו מתחילת המלחמה,2024-09-21T19:48:38,neutral,0.6368716359138489
"אחיינו של החטוף אברהם מונדר עוכב בהפגנה סמוך לביתו של ח""כ גדעון סער בת""א",2024-09-21T19:31:15,negative,0.41923418641090393
בעקבות ההתפתחויות בצפון: הלימודים בוטלו בעכו וביישובים נוספים בצפון,2024-09-21T18:54:32,neutral,0.6714268922805786
"גלנט מקיים הערכת מצב עם הרמטכ""ל ובכירים נוספים",2024-09-21T18:50:22,neutral,0.8213383555412292
ב-22:00: נתניהו יקיים הערכת מצב בקריה עם שרים ובכירים במערכת הביטחון,2024-09-21T18:12:57,neutral,0.6714268922805786
"שני גברים נורו באזור תל ערד, מצבם קשה",2024-09-21T18:11:36,negative,0.9863505959510803
מקור לרויטרס: גרמניה עצרה את מתן היתרי ייצוא הנשק לישראל,2024-09-18T16:56:38,neutral,0.6437302827835083
איראן גינתה את פיצוץ מכשירי הקשר בלבנון,2024-09-18T16:54:27,negative,0.41923418641090393
דיווח בלבנון: פיצוצים חדשים בעומק המדינה,2024-09-18T16:48:21,positive,0.5215301513671875
"בכיר חמאס: ""מביעים סולידירות עם חיזבאללה אחרי התוקפנות של הכיבוש""",2024-09-18T16:41:42,neutral,0.6714268922805786
"הרמטכ""ל בפיקוד הצפון: ""יש יכולות שעוד לא הפעלנו, מוכנים שני שלבים קדימה""",2024-09-18T16:34:48,positive,0.4887312054634094
גורם פוליטי: שיחה בין נתניהו לסער שתוכננה לאתמול בלילה - בוטלה,2024-09-18T16:26:20,neutral,0.8213383555412292
"דיווח בלבנון: כטב""ם תקף באזור צור",2024-09-18T16:24:08,positive,0.5215301513671875
לבנון: שריפות פרצו בעשרות חנויות בדרום המדינה בשל פיצוץ מכשירי הקשר,2024-09-18T16:22:38,negative,0.7780694365501404
לבנון: גם מחר לא יתקיימו לימודים ברחבי המדינה,2024-09-18T16:17:21,negative,0.7780694365501404
"משרד החוץ: ""החלטת העצרת הכללית של האו""ם - תיאטרון פוליטי שמעודד טרור""",2024-09-18T16:13:07,neutral,0.6437302827835083
"גלנט אחרי הפיצוצים בלבנון: ""אנחנו בפתיחת שלב חדש במלחמה""",2024-09-18T16:07:04,neutral,0.8213383555412292
דיווח: פיצוצים אירעו בעיראק במקביל לפיצוץ מכשירי הקשר בלבנון,2024-09-18T15:59:38,positive,0.5215301513671875
"בריטניה: ""נמנענו מההצעה הפלסטינית באו""ם - צריך מו""מ לפתרון שתי המדינות""",2024-09-18T15:56:48,neutral,0.6714268922805786
משרד הבריאות הלבנוני: לפחות 9 נהרגו ו-300 נפצעו בפיצוץ מכשירי הקשר,2024-09-18T15:53:57,neutral,0.6437302827835083
"ברוב גדול: עצרת האו""ם אישרה את ההצעה לקרוא לסנקציות ואמברגו נשק נגד ישראל",2024-09-18T15:42:08,neutral,0.6714268922805786
הירי לאצבע הגליל: שריפות פרצו כתוצאה מנפילות בשטחים פתוחים,2024-09-18T15:38:05,positive,0.4887312054634094
"ראש ממשלת לבנון על פיצוץ מכשירי הקשר: ""לא ניתן לבטא את אכזריות הפשע""",2024-09-18T15:37:39,neutral,0.6976075172424316
לבנון: שריפות ופצועים בכמה אזורים שונים במדינה,2024-09-18T15:30:56,negative,0.7780694365501404
"צה""ל: אין שינוי בהנחיות פיקוד העורף",2024-09-18T15:26:20,negative,0.9603200554847717
"גורמים בכירים בישראל: ""המטרה היא להחזיר את ההרתעה ואת התושבים לצפון""",2024-09-18T15:24:32,neutral,0.8213383555412292
"יורש העצר הסעודי: ""לא נפסיק לפעול למען הקמת מדינה פלסטינית""",2024-09-18T15:18:51,neutral,0.5934463739395142
דיווח סעודי: מכשירי הקשר שהתפוצצו בלבנון הוכנסו לשירות לפני כחצי שנה,2024-09-18T15:16:33,positive,0.5215301513671875
"קרעי פרסם פסוק מהתנ""ך שרומז על אחריות לפיצוץ מכשירי הקשר",2024-09-18T15:13:48,neutral,0.7520488500595093
מקור לבנוני ל-CNN: המכשירים שהתפוצצו - בשימוש פעילים שמארגנים קהלים לאירועים,2024-09-18T15:10:38,neutral,0.6437302827835083
דיווח: גל תקיפות בדרום לבנון,2024-09-18T15:05:23,positive,0.5215301513671875
"כתבת בריטית בביירות: ""שמענו פיצוץ קטן, אנשים היו מכוסים בדם""",2024-09-18T15:04:44,negative,0.5524581074714661
"דיווחים: רבים נפצעו בבטן ובידיים מפיצוץ מכשירי הקשר, ר""מ לבנון עוקב",2024-09-18T14:59:59,positive,0.5215301513671875
דיווח: מאות פצועים בלבנון מפיצוץ מכשירי הקשר,2024-09-18T14:54:23,positive,0.5215301513671875
דיווחים על פיצוצי מערכות סולאריות בדרום לבנון,2024-09-18T14:52:53,positive,0.5215301513671875
דיווחים סותרים לגבי אופן פיצוץ מכשירי הקשר בלבנון,2024-09-18T14:48:41,positive,0.5215301513671875
"בלבנון מדווחים: 3 הרוגים בפיצוצים בבקעת הלבנון, פצועים גם בצידון",2024-09-18T14:45:44,neutral,0.6714268922805786
דיווחים בסוריה: המשטר הנחה את גורמי הביטחון לכבות מכשירים אלחוטיים,2024-09-18T14:42:21,positive,0.5215301513671875
"דיווח: מכשירי הקשר שהתפוצצו בלבנון נרכשו ע""י חיזבאללה יחד עם הביפרים",2024-09-18T14:34:26,positive,0.5215301513671875
דיווח סעודי: כ-100 פצועים כתוצאה מפיצוץ מכשירי הקשר בלבנון,2024-09-18T14:29:40,positive,0.5215301513671875
"הירי לאצבע הגליל: זוהו כ-25 שיגורים שחצו מלבנון, לא דווח על נפגעים",2024-09-18T14:26:51,positive,0.4887312054634094
רויטרס: מכשירי הקשר שהתפוצצו עתה ברחבי לבנון אינם ביפרים,2024-09-18T14:24:29,neutral,0.6976075172424316
"דיווח על נפגעים בפיצוצי מכשירי הקשר הנוספים בלבנון, גם בתוך בתים",2024-09-18T14:19:06,positive,0.5215301513671875
מקור ביטחוני של רויטרס: מכשירי קשר של אנשי חיזבאללה התפוצצו ברחבי לבנון,2024-09-18T14:13:41,neutral,0.6437302827835083
דיווח: פיצוצי הביפרים בביירות התרחשו במקביל להלוויית בנו של חבר פרלמנט,2024-09-18T14:10:41,positive,0.5215301513671875
בלבנון מדווחים: שוב פיצוצים של ביפרים בדאחייה בביירות ובאזורים נוספים,2024-09-18T14:05:49,neutral,0.6714268922805786
דיווח בלבנון: פיצוצים נשמעו ברובע הדאחייה בביירות,2024-09-18T14:04:39,positive,0.5215301513671875
אלפים ליוו למנוחות את הפרמדיקית אגם נעים שנפלה בקרב בדרום רצועת עזה,2024-09-18T14:01:24,negative,0.41923418641090393
"סגנית ראש ממשלת בלגיה גינתה את מתקפת הביפרים: ""שתיקה היא לא אופציה""",2024-09-18T13:57:33,negative,0.7264285683631897
המשטרה עיכבה לחקירה שתי סייעות בחשד להתעללות בגן ילדים פרטי במודיעין,2024-09-18T13:56:05,positive,0.4887312054634094
"פועל נפל מגובה באור עקיבא, מצבו קשה",2024-09-18T13:52:09,negative,0.831710934638977
הירי לאצבע הגליל: כמה רקטות פגעו באזור קריית שמונה,2024-09-18T13:50:47,positive,0.4887312054634094
"פיקוד העורף על החשש לחדירת כלי טיס לאצבע הגליל: ""האירוע הסתיים""",2024-09-18T13:49:07,negative,0.831710934638977
אזעקות נוספות באצבע הגליל,2024-09-18T13:45:59,negative,0.41923418641090393
רצף אזעקות בקריית שמונה והסביבה,2024-09-18T13:44:17,neutral,0.6976075172424316
בשל שריפה: נעצרה תנועת הרכבות בין התחנות סגולה לאם המושבות,2024-09-18T13:35:25,neutral,0.6714268922805786
"צה""ל תקף מבנים שבהם שהו מחבלי חיזבאללה בדרום לבנון",2024-09-18T13:32:34,negative,0.9603200554847717
